depto;desc_depto;mpio;desc_mpio;edata_year;desc_pp_1;porc_part_mesa_1;desc_pp_2;porc_part_mesa_2;desc_pp_3;porc_part_mesa_3;pres_pp_bwon;pres_pp_blost;coa_pp_bwon;coa_pp_blost;margin_pres;sample_pres
1;ANTIOQUIA;300;YONDO;2011;PARTIDO VERDE;31.408526713437666;PARTIDO CONSERVADOR COLOMBIANO Y CAMBIO RADICAL;22.78737182946573;NA;NA;0;0;0;1;NA;0
1;ANTIOQUIA;301;ZARAGOZA;2011;PARTIDO LIBERAL COLOMBIANO;31.347502879279652;PARTIDO CONSERVADOR COLOMBIANO;28.112239556067426;NA;NA;0;0;1;1;NA;0
3;ATLANTICO;1;BARRANQUILLA;2011;PARTIDO CAMBIO RADICAL;52.37659710735234;G.S.C FIRME CON BARRANQUILLA;26.093497302253578;NA;NA;0;0;1;0;NA;0
3;ATLANTICO;4;BARANOA;2011;PARTIDO CAMBIO RADICAL;34.436956095007524;PARTIDO SOCIAL DE UNIDAD NACIONAL;29.647320552247596;NA;NA;0;1;1;1;-4.789635542759928;1
3;ATLANTICO;7;CAMPO DE LA CRUZ;2011;PARTIDO CAMBIO RADICAL;30.231497320104918;PARTIDO DE INTEGRACION NACIONAL;23.058501539514197;NA;NA;0;0;1;0;NA;0
3;ATLANTICO;10;CANDELARIA;2011;PARTIDO CAMBIO RADICAL;33.06980906921241;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;27.371718377088307;NA;NA;0;0;1;0;NA;0
3;ATLANTICO;13;GALAPA;2011;PARTIDO CAMBIO RADICAL;40.60927586961277;PARTIDO SOCIAL DE UNIDAD NACIONAL;32.42178954276964;NA;NA;0;1;1;1;-8.187486326843135;1
3;ATLANTICO;16;JUAN DE ACOSTA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;48.530325903560964;PARTIDO CONSERVADOR COLOMBIANO;47.69558653760767;NA;NA;1;0;1;1;0.8347393659532969;1
3;ATLANTICO;19;LURUACO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;69.20322291853178;PARTIDO CAMBIO RADICAL;26.22408925005165;NA;NA;1;0;1;1;42.97913366848013;0
3;ATLANTICO;22;MALAMBO;2011;PARTIDO CAMBIO RADICAL;53.26135740288236;PARTIDO SOCIAL DE UNIDAD NACIONAL;31.087617812796093;NA;NA;0;1;1;1;-22.173739590086267;0
3;ATLANTICO;25;MANATI;2011;PARTIDO CAMBIO RADICAL;56.714490674318505;PARTIDO LIBERAL COLOMBIANO;37.08751793400287;NA;NA;0;0;1;1;NA;0
3;ATLANTICO;28;PALMAR DE VARELA;2011;PARTIDO CONSERVADOR COLOMBIANO;27.940057812262285;PARTIDO SOCIAL DE UNIDAD NACIONAL;24.88209341244485;NA;NA;0;1;1;1;-3.057964399817436;1
3;ATLANTICO;31;PIOJO;2011;PARTIDO CAMBIO RADICAL;50.7945358238082;PARTIDO CONSERVADOR COLOMBIANO;46.41761918037357;NA;NA;0;0;1;1;NA;0
3;ATLANTICO;34;POLONUEVO;2011;PARTIDO CAMBIO RADICAL;48.40229885057472;PARTIDO SOCIAL DE UNIDAD NACIONAL;18.689655172413794;NA;NA;0;1;1;1;-29.712643678160923;0
3;ATLANTICO;35;PONEDERA;2011;PARTIDO CAMBIO RADICAL;27.85767650354875;PARTIDO SOCIAL DE UNIDAD NACIONAL;23.44041837878222;NA;NA;0;1;1;1;-4.41725812476653;1
3;ATLANTICO;37;PUERTO COLOMBIA;2011;PARTIDO CAMBIO RADICAL;47.70924396956451;PARTIDO LIBERAL COLOMBIANO;45.76655334304679;NA;NA;0;0;1;1;NA;0
3;ATLANTICO;40;REPELON;2011;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA;40.115180419328716;PARTIDO CONSERVADOR COLOMBIANO;30.666786646270133;NA;NA;0;0;0;1;NA;0
3;ATLANTICO;43;SABANAGRANDE;2011;PARTIDO LIBERAL COLOMBIANO;52.507354907729344;PARTIDO CAMBIO RADICAL;38.27226531158064;NA;NA;0;0;1;1;NA;0
3;ATLANTICO;46;SABANALARGA;2011;PARTIDO CONSERVADOR COLOMBIANO;32.65228001339777;PARTIDO CAMBIO RADICAL;20.044021245035648;NA;NA;0;0;1;0;NA;0
3;ATLANTICO;47;SANTA LUCIA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;54.3018592781626;PARTIDO CONSERVADOR COLOMBIANO;42.78162595698141;NA;NA;1;0;1;1;11.520233321181195;0
3;ATLANTICO;49;SANTO TOMAS;2011;PARTIDO CAMBIO RADICAL;31.19830736680131;PARTIDO SOCIAL DE UNIDAD NACIONAL;30.31352183112137;NA;NA;0;1;1;1;-0.8847855356799386;1
3;ATLANTICO;52;SOLEDAD;2011;PARTIDO LIBERAL COLOMBIANO;46.387540542737035;PARTIDO CAMBIO RADICAL;30.709784190733725;NA;NA;0;0;1;1;NA;0
3;ATLANTICO;55;SUAN;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;50.67890610059285;PARTIDO CAMBIO RADICAL;48.32663989290496;NA;NA;1;0;1;1;2.35226620768789;1
3;ATLANTICO;58;TUBARA;2011;PARTIDO CONSERVADOR COLOMBIANO;32.98213467704993;PARTIDO SOCIAL DE UNIDAD NACIONAL;26.56894182317911;NA;NA;0;1;1;1;-6.413192853870818;1
3;ATLANTICO;61;USIACURI;2011;PARTIDO LIBERAL COLOMBIANO;26.058692421991086;PARTIDO SOCIAL DE UNIDAD NACIONAL;24.201337295690937;NA;NA;0;1;1;1;-1.857355126300149;1
5;BOLIVAR;1;CARTAGENA;2011;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;50.609650134442155;G.S.C POR UNA CARTAGENA SOCIAL;16.526431864211848;NA;NA;0;0;0;0;NA;0
5;BOLIVAR;4;ACHI;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;38.590036790295315;MOVIMIENTO POLITICO AFROVIDES;34.334294521229;NA;NA;1;0;1;0;4.255742269066317;1
5;BOLIVAR;5;ARENAL;2011;PARTIDO DE INTEGRACION NACIONAL;41.760856632956575;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;30.04164187983343;NA;NA;0;0;0;0;NA;0
5;BOLIVAR;6;ALTOS DEL ROSARIO;2011;PARTIDO LIBERAL COLOMBIANO;43.0814262905801;PARTIDO SOCIAL DE UNIDAD NACIONAL;41.5646620542842;NA;NA;0;1;1;1;-1.5167642362958986;1
5;BOLIVAR;7;ARJONA;2011;DE LA MANO CON EL PUEBLO (AICO-ASI);59.58705161854768;PARTIDO CAMBIO RADICAL;30.456692913385826;NA;NA;0;0;0;1;NA;0
5;BOLIVAR;9;ARROYOHONDO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;52.979957805907176;PARTIDO LIBERAL COLOMBIANO;45.174050632911396;NA;NA;1;0;1;1;7.805907172995781;1
5;BOLIVAR;10;BARRANCO DE LOBA;2011;PARTIDO DE INTEGRACION NACIONAL;41.337802834069784;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;40.591193051957944;NA;NA;0;0;0;0;NA;0
5;BOLIVAR;13;CALAMAR;2011;PARTIDO CONSERVADOR COLOMBIANO;31.314395763119883;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA;25.20943668753009;NA;NA;0;0;1;0;NA;0
5;BOLIVAR;14;CANTAGALLO;2011;PARTIDO CONSERVADOR COLOMBIANO;55.9009227780476;PARTIDO CAMBIO RADICAL;36.13404565322973;NA;NA;0;0;1;1;NA;0
5;BOLIVAR;15;CICUCO;2011;PARTIDO CONSERVADOR COLOMBIANO;50.11726501894282;PARTIDO SOCIAL DE UNIDAD NACIONAL;44.560707198268084;NA;NA;0;1;1;1;-5.556557820674733;1
5;BOLIVAR;16;CORDOBA;2011;PARTIDO CAMBIO RADICAL;45.178741911530715;PARTIDO DE INTEGRACION NACIONAL;27.262119444149786;NA;NA;0;0;1;0;NA;0
5;BOLIVAR;18;CLEMENCIA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;58.327586206896555;PARTIDO DE INTEGRACION NACIONAL;34.258620689655174;NA;NA;1;0;1;0;24.06896551724138;0
5;BOLIVAR;22;EL CARMEN DE BOLIVAR;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;42.010831644349935;PARTIDO LIBERAL COLOMBIANO;17.878858357975876;NA;NA;1;0;1;1;24.13197328637406;0
5;BOLIVAR;25;EL GUAMO;2011;PARTIDO CAMBIO RADICAL;54.63290145268944;PARTIDO SOCIAL DE UNIDAD NACIONAL;44.32665881429133;NA;NA;0;1;1;1;-10.30624263839811;0
5;BOLIVAR;26;HATILLO DE LOBA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;52.892122072391764;PARTIDO CAMBIO RADICAL;44.73030518097942;NA;NA;1;0;1;1;8.161816891412343;1
5;BOLIVAR;27;EL PE;2011;PARTIDO CONSERVADOR COLOMBIANO;52.388888888888886;PARTIDO DE INTEGRACION NACIONAL;28.47222222222222;NA;NA;0;0;1;0;NA;0
5;BOLIVAR;28;MAGANGUE;2011;PARTIDO VERDE;45.698976358293805;PARTIDO DE INTEGRACION NACIONAL;24.603890990800668;NA;NA;0;0;0;0;NA;0
5;BOLIVAR;31;MAHATES;2011;PARTIDO CAMBIO RADICAL;44.178962398857685;MOVIMIENTO POLITICO AFROVIDES;29.271775345073774;NA;NA;0;0;1;0;NA;0
5;BOLIVAR;37;MARGARITA;2011;PARTIDO DE INTEGRACION NACIONAL;49.36213991769547;PARTIDO SOCIAL DE UNIDAD NACIONAL;48.888888888888886;NA;NA;0;1;0;1;-0.47325102880658676;1
5;BOLIVAR;40;MARIA LA BAJA;2011;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;32.40869879642543;PARTIDO LIBERAL COLOMBIANO;23.90619350173046;NA;NA;0;0;0;1;NA;0
5;BOLIVAR;41;MONTECRISTO;2011;PARTIDO DE INTEGRACION NACIONAL;46.61987439970447;PARTIDO SOCIAL DE UNIDAD NACIONAL;35.925378647949756;NA;NA;0;1;0;1;-10.694495751754715;0
5;BOLIVAR;43;MOMPOS;2011;PARTIDO VERDE;51.93310277189903;PARTIDO CONSERVADOR COLOMBIANO;31.290971971300262;NA;NA;0;0;0;1;NA;0
5;BOLIVAR;44;MORALES;2011;PARTIDO CAMBIO RADICAL;52.72999252056844;PARTIDO SOCIAL DE UNIDAD NACIONAL;35.15332834704562;NA;NA;0;1;1;1;-17.576664173522815;0
5;BOLIVAR;50;NOROSI;2011;PARTIDO CONSERVADOR COLOMBIANO;59.9169741697417;MOVIMIENTO POLITICO AFROVIDES;35.2859778597786;NA;NA;0;0;1;0;NA;0
5;BOLIVAR;59;PINILLOS;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;40.5336069779374;PARTIDO LIBERAL COLOMBIANO;37.1677783478707;NA;NA;1;0;1;1;3.3658286300667015;1
5;BOLIVAR;63;REGIDOR;2011;PARTIDO LIBERAL COLOMBIANO;50.75064079091908;PARTIDO SOCIAL DE UNIDAD NACIONAL;47.60161113145368;NA;NA;0;1;1;1;-3.1490296594653984;1
5;BOLIVAR;65;RIO VIEJO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;45.30371956114531;PARTIDO LIBERAL COLOMBIANO;26.1974846133262;NA;NA;1;0;1;1;19.106234947819107;0
5;BOLIVAR;70;SAN ESTANISLAO;2011;PARTIDO CAMBIO RADICAL;31.798465131798466;PARTIDO VERDE;30.853075297519744;NA;NA;0;0;1;0;NA;0
5;BOLIVAR;72;SAN CRISTOBAL;2011;PARTIDO DE INTEGRACION NACIONAL;51.512915129151295;PARTIDO SOCIAL DE UNIDAD NACIONAL;47.28167281672817;NA;NA;0;1;0;1;-4.231242312423127;1
5;BOLIVAR;73;SAN FERNANDO;2011;PARTIDO DE INTEGRACION NACIONAL;58.16231343283582;PARTIDO CAMBIO RADICAL;38.92257462686567;NA;NA;0;0;0;1;NA;0
5;BOLIVAR;76;SAN JACINTO;2011;PARTIDO LIBERAL COLOMBIANO;38.56164383561644;PARTIDO SOCIAL DE UNIDAD NACIONAL;31.818873668188736;NA;NA;0;1;1;1;-6.7427701674277;1
5;BOLIVAR;78;SAN JACINTO DEL CAUCA;2011;PARTIDO LIBERAL COLOMBIANO;50.247699929228595;PARTIDO DE INTEGRACION NACIONAL;32.814343005425805;NA;NA;0;0;1;0;NA;0
5;BOLIVAR;79;SAN JUAN NEPOMUCENO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;36.32671480144404;PARTIDO CAMBIO RADICAL;23.939530685920577;NA;NA;1;0;1;1;12.387184115523464;0
5;BOLIVAR;82;SAN MARTIN DE LOBA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;38.55479342797894;PARTIDO CONSERVADOR COLOMBIANO;33.88100175466582;NA;NA;1;0;1;1;4.673791673313126;1
5;BOLIVAR;84;SAN PABLO;2011;PARTIDO CAMBIO RADICAL;34.74875415282392;PARTIDO CONSERVADOR COLOMBIANO;28.405315614617937;NA;NA;0;0;1;1;NA;0
5;BOLIVAR;91;SANTA CATALINA;2011;PARTIDO CAMBIO RADICAL;39.267590179673576;PARTIDO SOCIAL DE UNIDAD NACIONAL;29.666712385132353;NA;NA;0;1;1;1;-9.600877794541223;1
5;BOLIVAR;94;SANTA ROSA;2011;PARTIDO DE INTEGRACION NACIONAL;56.89392012210634;PARTIDO CAMBIO RADICAL;36.00864919867718;NA;NA;0;0;0;1;NA;0
5;BOLIVAR;95;SANTA ROSA DEL SUR;2011;PARTIDO CONSERVADOR COLOMBIANO;49.88974062795338;PARTIDO SOCIAL DE UNIDAD NACIONAL;37.908222198886904;NA;NA;0;1;1;1;-11.981518429066476;0
5;BOLIVAR;97;SIMITI;2011;PARTIDO CAMBIO RADICAL;33.54413702239789;PARTIDO CONSERVADOR COLOMBIANO;28.998682476943344;NA;NA;0;0;1;1;NA;0
5;BOLIVAR;106;SOPLAVIENTO;2011;PARTIDO CONSERVADOR COLOMBIANO;32.69519519519519;MOVIMIENTO POLITICO AFROVIDES;28.096846846846844;NA;NA;0;0;1;0;NA;0
5;BOLIVAR;110;TALAIGUA NUEVO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;57.74771609276177;G.S.C  POR VOLUNTAD POPULAR;39.07238229093464;NA;NA;1;0;1;0;18.67533380182713;0
5;BOLIVAR;113;TIQUISIO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;57.814383286460426;PARTIDO DE INTEGRACION NACIONAL;37.02959689299585;NA;NA;1;0;1;0;20.78478639346458;0
5;BOLIVAR;118;TURBACO;2011;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;51.11432617127378;PARTIDO LIBERAL COLOMBIANO;41.916517884627225;NA;NA;0;0;0;1;NA;0
5;BOLIVAR;121;TURBANA;2011;PARTIDO CONSERVADOR COLOMBIANO;31.111363894892502;PARTIDO DE INTEGRACION NACIONAL;30.212717552041862;NA;NA;0;0;1;0;NA;0
5;BOLIVAR;124;VILLANUEVA;2011;PARTIDO VERDE;28.31088961934047;PARTIDO SOCIAL DE UNIDAD NACIONAL;27.770119817622735;NA;NA;0;1;0;1;-0.5407698017177367;1
5;BOLIVAR;127;ZAMBRANO;2011;MOVIMIENTO POLITICO AFROVIDES;36.593178820425855;PARTIDO SOCIAL DE UNIDAD NACIONAL;35.33069530808366;NA;NA;0;1;0;1;-1.2624835123421931;1
7;BOYACA;1;TUNJA;2011;PARTIDO VERDE;44.976534378274934;P. CONSERVADOR - P. LIBERAL COL. - P. DE LA U;34.61369055755532;NA;NA;0;1;0;1;-10.362843820719611;0
7;BOYACA;7;ALMEIDA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;63.13785224676314;PARTIDO CAMBIO RADICAL;33.130236100533125;NA;NA;1;0;1;1;30.007616146230013;0
7;BOYACA;8;AQUITANIA;2011;PARTIDO VERDE;43.910863509749305;PARTIDO DE INTEGRACION NACIONAL;28.64623955431755;NA;NA;0;0;0;0;NA;0
7;BOYACA;10;ARCABUCO;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;62.50799744081894;PARTIDO CONSERVADOR COLOMBIANO;28.150991682661548;NA;NA;1;0;1;1;34.35700575815739;0
7;BOYACA;13;BELEN;2011;PARTIDO LIBERAL COLOMBIANO;49.83277591973244;PARTIDO CONSERVADOR COLOMBIANO;47.19899665551839;NA;NA;0;0;1;1;NA;0
7;BOYACA;16;BERBEO;2011;PARTIDO VERDE;65.52020636285468;PARTIDO SOCIAL DE UNIDAD NACIONAL;31.986242476354253;NA;NA;0;1;0;1;-33.53396388650043;0
7;BOYACA;19;BETEITIVA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;43.121149897330596;PARTIDO CAMBIO RADICAL;35.592060232717316;NA;NA;1;0;1;1;7.529089664613281;1
7;BOYACA;22;BOAVITA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;58.61547762998791;PARTIDO CONSERVADOR COLOMBIANO;36.75937122128174;NA;NA;1;0;1;1;21.856106408706168;0
7;BOYACA;25;BOYACA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;55.34237512404896;PARTIDO LIBERAL COLOMBIANO;36.619252398279855;NA;NA;1;0;1;1;18.7231227257691;0
7;BOYACA;28;BRICENO;2011;PARTIDO CONSERVADOR COLOMBIANO;56.79012345679012;PARTIDO CAMBIO RADICAL;36.21399176954733;NA;NA;0;0;1;1;NA;0
7;BOYACA;31;BUENAVISTA;2011;PARTIDO CAMBIO RADICAL;37.087822396343455;PARTIDO CONSERVADOR COLOMBIANO;27.652628142344106;NA;NA;0;0;1;1;NA;0
7;BOYACA;34;BUSBANZA;2011;PARTIDO CONSERVADOR COLOMBIANO;55.65217391304348;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;43.47826086956522;NA;NA;0;0;1;0;NA;0
7;BOYACA;37;CALDAS;2011;PARTIDO LIBERAL COLOMBIANO;66.93283231564115;PARTIDO CONSERVADOR COLOMBIANO;29.074682949741664;NA;NA;0;0;1;1;NA;0
7;BOYACA;40;CAMPOHERMOSO;2011;PARTIDO CONSERVADOR COLOMBIANO;46.6324200913242;PARTIDO SOCIAL DE UNIDAD NACIONAL;45.71917808219178;NA;NA;0;1;1;1;-0.9132420091324178;1
7;BOYACA;43;CERINZA;2011;PARTIDO CONSERVADOR COLOMBIANO;37.70842240273621;PARTIDO SOCIAL DE UNIDAD NACIONAL;35.18597691321077;NA;NA;0;1;1;1;-2.5224454895254382;1
7;BOYACA;46;CIENEGA;2011;PARTIDO CONSERVADOR COLOMBIANO;53.064167267483775;PARTIDO SOCIAL DE UNIDAD NACIONAL;43.83561643835616;NA;NA;0;1;1;1;-9.228550829127613;1
7;BOYACA;49;COMBITA;2011;PARTIDO DE LA U - PARTIDO CONSERVADOR COLOMBIANO - PARTIDO LIBERAL;42.93889917522303;PARTIDO VERDE;42.21511530045447;NA;NA;1;0;0;0;0.7237838747685572;1
7;BOYACA;52;COPER;2011;PARTIDO VERDE;56.994818652849744;PARTIDO CONSERVADOR COLOMBIANO;26.165803108808287;NA;NA;0;0;0;1;NA;0
7;BOYACA;55;CORRALES;2011;PARTIDO CAMBIO RADICAL;53.850641773628936;PARTIDO CONSERVADOR COLOMBIANO;44.51575262543757;NA;NA;0;0;1;1;NA;0
7;BOYACA;58;COVARACHIA;2011;PARTIDO CAMBIO RADICAL;45.869234668018244;PARTIDO VERDE;42.16928535225545;NA;NA;0;0;1;0;NA;0
7;BOYACA;59;CUBARA;2011;PARTIDO LIBERAL COLOMBIANO;47.53309265944645;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;28.038507821901327;NA;NA;0;0;1;0;NA;0
7;BOYACA;60;CUCAITA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;40.218763146823726;PARTIDO DE INTEGRACION NACIONAL;34.74968447623054;NA;NA;1;0;1;0;5.469078670593184;1
7;BOYACA;61;CUITIVA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;64.05463695183322;PARTIDO LIBERAL COLOMBIANO;32.78217109992811;NA;NA;1;0;1;1;31.27246585190511;0
7;BOYACA;64;CHINAVITA;2011;PARTIDO ALIANZA SOCIAL INDEPENDIENTE;38.272157564906;PARTIDO CAMBIO RADICAL;35.541629364368845;NA;NA;0;0;0;1;NA;0
7;BOYACA;67;CHIQUINQUIRA;2011;PARTIDO CAMBIO RADICAL;58.83073691580606;PARTIDO SOCIAL DE UNIDAD NACIONAL;21.634867845265184;NA;NA;0;1;1;1;-37.19586907054087;0
7;BOYACA;68;CHIQUIZA;2011;PARTIDO LIBERAL COLOMBIANO;60.99447513812155;PARTIDO VERDE;36.629834254143645;NA;NA;0;0;1;0;NA;0
7;BOYACA;70;CHISCAS;2011;PARTIDO LIBERAL COLOMBIANO;35.232252410166524;PARTIDO VERDE;27.51971954425942;NA;NA;0;0;1;0;NA;0
7;BOYACA;73;CHITA;2011;PARTIDO CONSERVADOR COLOMBIANO;52.791519434628974;PARTIDO SOCIAL DE UNIDAD NACIONAL;33.4982332155477;NA;NA;0;1;1;1;-19.293286219081274;0
7;BOYACA;76;CHITARAQUE;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;65.5362558588365;PARTIDO CONSERVADOR COLOMBIANO;27.129859387923904;NA;NA;1;0;1;1;38.4063964709126;0
7;BOYACA;77;CHIVATA;2011;PARTIDO VERDE;48.19915254237288;PARTIDO CONSERVADOR COLOMBIANO;38.93008474576271;NA;NA;0;0;0;1;NA;0
7;BOYACA;78;CHIVOR;2011;PARTIDO VERDE;49.87341772151899;PARTIDO CONSERVADOR COLOMBIANO;41.01265822784811;NA;NA;0;0;0;1;NA;0
7;BOYACA;79;DUITAMA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;28.39440861090199;PARTIDO CONSERVADOR COLOMBIANO;22.813193073839706;NA;NA;1;0;1;1;5.581215537062285;1
7;BOYACA;82;EL COCUY;2011;PARTIDO LIBERAL COLOMBIANO;53.450980392156865;PARTIDO CONSERVADOR COLOMBIANO;40.98039215686274;NA;NA;0;0;1;1;NA;0
7;BOYACA;85;EL ESPINO;2011;PARTIDO CAMBIO RADICAL;57.1247625079164;PARTIDO SOCIAL DE UNIDAD NACIONAL;29.385687143761874;NA;NA;0;1;1;1;-27.739075364154527;0
7;BOYACA;88;FIRAVITOBA;2011;PARTIDO CONSERVADOR COLOMBIANO;46.40298079678991;PARTIDO LIBERAL COLOMBIANO;38.14846660934365;NA;NA;0;0;1;1;NA;0
7;BOYACA;91;FLORESTA;2011;PARTIDO VERDE;50.3734827264239;PARTIDO CONSERVADOR COLOMBIANO;47.2922502334267;NA;NA;0;0;0;1;NA;0
7;BOYACA;94;GACHANTIVA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;55.13196480938416;PARTIDO CONSERVADOR COLOMBIANO;42.08211143695015;NA;NA;1;0;1;1;13.049853372434008;0
7;BOYACA;97;GAMEZA;2011;PARTIDO CONSERVADOR COLOMBIANO;46.96765498652291;PARTIDO CAMBIO RADICAL;42.958221024258755;NA;NA;0;0;1;1;NA;0
7;BOYACA;100;GARAGOA;2011;PARTIDO CAMBIO RADICAL;30.594429818484137;PARTIDO DE LA  U  - PARTIDO LIBERAL COLOMBIANO;26.867119301648884;NA;NA;0;1;1;1;-3.727310516835253;1
7;BOYACA;103;GUACAMAYAS;2011;PARTIDO DE INTEGRACION NACIONAL;59.21568627450981;PARTIDO SOCIAL DE UNIDAD NACIONAL;20.235294117647058;NA;NA;0;1;0;1;-38.98039215686275;0
7;BOYACA;106;GUATEQUE;2011;PARTIDO CAMBIO RADICAL;76.91056910569107;PARTIDO LIBERAL COLOMBIANO;17.868112014453477;NA;NA;0;0;1;1;NA;0
7;BOYACA;109;GUAYATA;2011;PARTIDO CONSERVADOR COLOMBIANO;48.548907201719814;PARTIDO SOCIAL DE UNIDAD NACIONAL;47.00824077391616;NA;NA;0;1;1;1;-1.5406664278036573;1
7;BOYACA;112;GUICAN;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;63.79980563654033;PARTIDO CAMBIO RADICAL;31.72983479105928;NA;NA;1;0;1;1;32.06997084548105;0
7;BOYACA;118;IZA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;62.73990734612839;PARTIDO CONSERVADOR COLOMBIANO;33.487756452680344;NA;NA;1;0;1;1;29.252150893448047;0
7;BOYACA;121;JENESANO;2011;PARTIDO LIBERAL COLOMBIANO;52.75773195876289;MOVIMIENTO DE INCLUSION Y OPORTUNIDADES;44.25257731958763;NA;NA;0;0;1;0;NA;0
7;BOYACA;124;JERICO;2011;PARTIDO CONSERVADOR COLOMBIANO;60.25316455696203;PARTIDO VERDE;35.527426160337555;NA;NA;0;0;1;0;NA;0
7;BOYACA;127;LABRANZAGRANDE;2011;PARTIDO CAMBIO RADICAL;51.465028355387524;PARTIDO SOCIAL DE UNIDAD NACIONAL;32.277882797731564;NA;NA;0;1;1;1;-19.18714555765596;0
7;BOYACA;130;LA CAPILLA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;46.29142556549184;PARTIDO CONSERVADOR COLOMBIANO;38.34823776959495;NA;NA;1;0;1;1;7.94318779589689;1
7;BOYACA;136;LA UVITA;2011;PARTIDO VERDE;37.01594533029613;PARTIDO SOCIAL DE UNIDAD NACIONAL;32.51708428246013;NA;NA;0;1;0;1;-4.4988610478359945;1
7;BOYACA;137;LA VICTORIA;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;55.29212531752752;PARTIDO LIBERAL COLOMBIANO;42.337002540220155;NA;NA;1;0;1;1;12.955122777307366;0
7;BOYACA;139;VILLA DE LEYVA;2011;PARTIDO CAMBIO RADICAL - ALIANZA VERDE;42.083271153559174;PARTIDO SOCIAL DE UNIDAD NACIONAL;38.74048649455305;NA;NA;0;1;0;1;-3.3427846590061208;1
7;BOYACA;142;MACANAL;2011;PARTIDO SOCIAL DE UNIDAD NACIONAL;49.19827923347673;PARTIDO CONSERVADOR COLOMBIANO;29.331247555729373;NA;NA;1;0;1;1;19.86703167774736;0
7;BOYACA;148;MARIPI;2011;PARTIDO VERDE;56.611570247933884;PARTIDO SOCIAL DE UNIDAD NACIONAL;40.22038567493113;NA;NA;0;1;0;1;-16.391184573002754;0
7;BOYACA;151;MIRAFLORES;2011;PARTIDO LIBERAL COLOMBIANO;48.30492242865351;PARTIDO SOCIAL DE UNIDAD NACIONAL;47.02164336334035;NA;NA;0;1;1;1;-1.2832790653131596;1
7;BOYACA;154;MONGUA;2011;PARTIDO CAMBIO RADICAL;47.22222222222222;PARTIDO SOCIAL DE UNIDAD NACIONAL;20.414993306559573;NA;NA;0;1;1;1;-26.807228915662648;0
7;BOYACA;157;MONGUI;2011;PARTIDO CAMBIO RADICAL;35.0390625;PARTIDO CONSERVADOR COLOMBIANO;34.921875;NA;NA;0;0;1;1;NA;0
7;BOYACA;160;MONIQUIRA;2011;PARTIDO CONSERVADOR COLOMBIANO;39.642713769570456;PARTIDO SOCIAL DE UNIDAD NACIONAL;38.17743877960658;NA;NA;0;1;1;1;-1.4652749899638735;1
7;BOYACA;161;MOTAVITA;2011;PARTIDO DE INTEGRACION NACIONAL;49.40665701881331;PARTIDO LIBERAL COLOMBIANO;48.7698986975398;NA;NA;0;0;0;1;NA;0
7;BOYACA;163;MUZO;2011;PARTIDO CONSERVADOR COLOMBIANO;66.58121649965042;PARTIDO CAMBIO RADICAL;25.84479142391051;NA;NA;0;0;1;1;NA;0
7;BOYACA;166;NOBSA;2011;PARTIDO VERDE;40.91127674921856;PARTIDO LIBERAL COLOMBIANO;25.210387112286607;NA;NA;0;0;0;1;NA;0
